Id,Sales
354,7752.6630859375
355,7752.6630859375
356,7752.6630859375
357,7752.6630859375
358,7752.6630859375
359,7752.6630859375
360,7752.6630859375
361,7752.6630859375
362,7752.6630859375
363,7752.6630859375
364,7752.6630859375
365,7752.6630859375
366,7752.6630859375
367,7752.6630859375
368,7752.6630859375
369,7752.6630859375
370,7752.6630859375
371,7752.6630859375
372,7752.6630859375
373,7752.6630859375
374,7752.6630859375
375,7752.6630859375
376,7752.6630859375
377,7752.6630859375
378,7752.6630859375
379,7752.6630859375
380,7752.6630859375
381,7752.6630859375
382,7752.6630859375
383,7752.6630859375
384,7752.6630859375
385,7752.6630859375
386,7752.6630859375
387,7752.6630859375
388,7752.6630859375
389,7752.6630859375
390,7752.6630859375
391,7752.6630859375
392,7752.6630859375
393,7752.6630859375
394,7752.6630859375
395,7752.6630859375
396,7752.6630859375
397,7752.6630859375
398,7752.6630859375
399,7752.6630859375
400,7752.6630859375
401,7752.6630859375
402,7752.6630859375
403,7752.6630859375
404,7752.6630859375
405,7752.6630859375
406,7752.6630859375
407,7752.6630859375
408,7752.6630859375
409,7752.6630859375
410,7752.6630859375
411,7752.6630859375
412,7752.6630859375
413,7752.6630859375
414,7752.6630859375
415,7752.6630859375
416,7752.6630859375
417,7752.6630859375
418,7752.6630859375
419,7752.6630859375
420,7752.6630859375
421,7752.6630859375
422,7752.6630859375
423,7752.6630859375
424,7752.6630859375
425,7752.6630859375
426,7752.6630859375
427,7752.6630859375
428,7752.6630859375
429,7752.6630859375
430,7752.6630859375
431,7752.6630859375
432,7752.6630859375
433,7752.6630859375
434,7752.6630859375
435,7752.6630859375
436,7752.6630859375
437,7752.6630859375
438,7752.6630859375
439,7752.6630859375
440,7752.6630859375
441,7752.6630859375
442,7752.6630859375
443,7752.6630859375
444,7752.6630859375
445,7752.6630859375
446,7752.6630859375
447,7752.6630859375
448,7752.6630859375
449,7752.6630859375
450,7752.6630859375
451,7752.6630859375
452,7752.6630859375
453,7752.6630859375
454,7752.6630859375
455,7752.6630859375
456,7752.6630859375
457,7752.6630859375
458,7752.6630859375
459,7752.6630859375
460,7752.6630859375
461,7752.6630859375
462,7752.6630859375
463,7752.6630859375
464,7752.6630859375
465,7752.6630859375
466,7752.6630859375
467,7752.6630859375
468,7752.6630859375
469,7752.6630859375
470,7752.6630859375
471,7752.6630859375
472,7752.6630859375
473,7752.6630859375
474,7752.6630859375
475,7752.6630859375
476,7752.6630859375
477,7752.6630859375
478,7752.6630859375
479,7752.6630859375
480,7752.6630859375
481,7752.6630859375
482,7752.6630859375
483,7752.6630859375
484,7752.6630859375
485,7752.6630859375
486,7752.6630859375
487,7752.6630859375
488,7752.6630859375
489,7752.6630859375
490,7752.6630859375
491,7752.6630859375
492,7752.6630859375
493,7752.6630859375
494,7752.6630859375
495,7752.6630859375
496,7752.6630859375
497,7752.6630859375
498,7752.6630859375
499,7752.6630859375
500,7752.6630859375
501,7752.6630859375
502,7752.6630859375
503,7752.6630859375
504,7752.6630859375
505,7752.6630859375
506,7752.6630859375
507,7752.6630859375
508,7752.6630859375
509,7752.6630859375
510,7752.6630859375
511,7752.6630859375
512,7752.6630859375
513,7752.6630859375
514,7752.6630859375
515,7752.6630859375
516,7752.6630859375
517,7752.6630859375
518,7752.6630859375
519,7752.6630859375
520,7752.6630859375
521,7752.6630859375
522,7752.6630859375
523,7752.6630859375
524,7752.6630859375
525,7752.6630859375
526,7752.6630859375
527,7752.6630859375
528,7752.6630859375
529,7752.6630859375
530,7752.6630859375
531,7752.6630859375
532,7752.6630859375
533,7752.6630859375
534,7752.6630859375
535,7752.6630859375
536,7752.6630859375
537,7752.6630859375
538,7752.6630859375
539,7752.6630859375
540,7752.6630859375
541,7752.6630859375
542,7752.6630859375
543,7752.6630859375
544,-107.865234375
545,7752.6630859375
546,7752.6630859375
547,7752.6630859375
548,7752.6630859375
549,7752.6630859375
550,7752.6630859375
551,7752.6630859375
552,7752.6630859375
553,7752.6630859375
554,7752.6630859375
555,7752.6630859375
556,7752.6630859375
557,7752.6630859375
558,7752.6630859375
559,7752.6630859375
560,7752.6630859375
561,7752.6630859375
562,7752.6630859375
563,7752.6630859375
564,7752.6630859375
565,7752.6630859375
566,7752.6630859375
567,7752.6630859375
568,7752.6630859375
569,7752.6630859375
570,7752.6630859375
571,7752.6630859375
572,7752.6630859375
573,7752.6630859375
574,7752.6630859375
575,7752.6630859375
576,7752.6630859375
577,7752.6630859375
578,7752.6630859375
579,7752.6630859375
580,7752.6630859375
581,7752.6630859375
582,7752.6630859375
583,7752.6630859375
584,7752.6630859375
585,7752.6630859375
586,7752.6630859375
587,7752.6630859375
588,7752.6630859375
589,7752.6630859375
590,7752.6630859375
591,7752.6630859375
592,7752.6630859375
593,7752.6630859375
594,7752.6630859375
595,7752.6630859375
596,7752.6630859375
597,7752.6630859375
598,7752.6630859375
599,7752.6630859375
600,7752.6630859375
601,7752.6630859375
602,7752.6630859375
603,7752.6630859375
604,7752.6630859375
605,7752.6630859375
606,7752.6630859375
607,7752.6630859375
608,7752.6630859375
609,7752.6630859375
610,7752.6630859375
611,7752.6630859375
612,7752.6630859375
613,7752.6630859375
614,7752.6630859375
615,7752.6630859375
616,7752.6630859375
617,7752.6630859375
618,7752.6630859375
619,7752.6630859375
620,7752.6630859375
621,7752.6630859375
622,7752.6630859375
623,7752.6630859375
624,7752.6630859375
625,7752.6630859375
626,7752.6630859375
627,7752.6630859375
628,7752.6630859375
629,7752.6630859375
630,7752.6630859375
631,7752.6630859375
632,7752.6630859375
633,7752.6630859375
634,7752.6630859375
635,7752.6630859375
636,7752.6630859375
637,7752.6630859375
638,7752.6630859375
639,7752.6630859375
640,7752.6630859375
641,7752.6630859375
642,7752.6630859375
643,7752.6630859375
644,7752.6630859375
645,7752.6630859375
646,7752.6630859375
647,7752.6630859375
648,7752.6630859375
649,7752.6630859375
650,7752.6630859375
651,7752.6630859375
652,7752.6630859375
653,7752.6630859375
654,7752.6630859375
655,7752.6630859375
656,7752.6630859375
657,7752.6630859375
658,7752.6630859375
659,7752.6630859375
660,7752.6630859375
661,7752.6630859375
662,7752.6630859375
663,7752.6630859375
664,7752.6630859375
665,7752.6630859375
666,7752.6630859375
667,7752.6630859375
668,7752.6630859375
669,7752.6630859375
670,7752.6630859375
671,7752.6630859375
672,7752.6630859375
673,7752.6630859375
674,7752.6630859375
675,7752.6630859375
676,7752.6630859375
677,-107.865234375
678,7752.6630859375
679,7752.6630859375
680,7752.6630859375
681,7752.6630859375
682,7752.6630859375
683,7752.6630859375
684,7752.6630859375
685,7752.6630859375
686,7752.6630859375
687,7752.6630859375
688,7752.6630859375
689,7752.6630859375
690,7752.6630859375
691,7752.6630859375
692,7752.6630859375
693,7752.6630859375
694,7752.6630859375
695,7752.6630859375
696,7752.6630859375
697,7752.6630859375
698,7752.6630859375
699,7752.6630859375
700,7752.6630859375
701,7752.6630859375
702,7752.6630859375
703,7752.6630859375
704,7752.6630859375
705,7752.6630859375
706,7752.6630859375
707,7752.6630859375
708,7752.6630859375
709,7752.6630859375
710,7752.6630859375
711,7752.6630859375
712,7752.6630859375
713,7752.6630859375
714,7752.6630859375
715,7752.6630859375
716,7752.6630859375
717,7752.6630859375
718,7752.6630859375
719,7752.6630859375
720,7752.6630859375
721,7752.6630859375
722,7752.6630859375
723,7752.6630859375
724,7752.6630859375
725,7752.6630859375
726,7752.6630859375
727,7752.6630859375
728,7752.6630859375
729,7752.6630859375
730,7752.6630859375
731,7752.6630859375
732,7752.6630859375
733,7752.6630859375
734,7752.6630859375
735,7752.6630859375
736,7752.6630859375
737,7752.6630859375
738,7752.6630859375
739,7752.6630859375
740,7752.6630859375
741,7752.6630859375
742,7752.6630859375
743,7752.6630859375
744,7752.6630859375
745,7752.6630859375
746,7752.6630859375
747,7752.6630859375
748,7752.6630859375
749,7752.6630859375
750,7752.6630859375
751,7752.6630859375
752,7752.6630859375
753,7752.6630859375
754,7752.6630859375
755,7752.6630859375
756,7752.6630859375
757,7752.6630859375
758,7752.6630859375
759,7752.6630859375
760,7752.6630859375
761,7752.6630859375
762,7752.6630859375
763,7752.6630859375
764,7752.6630859375
765,7752.6630859375
766,7752.6630859375
767,7752.6630859375
768,7752.6630859375
769,7752.6630859375
770,7752.6630859375
771,7752.6630859375
772,7752.6630859375
773,7752.6630859375
774,7752.6630859375
775,7752.6630859375
776,7752.6630859375
777,7752.6630859375
778,7752.6630859375
779,7752.6630859375
780,7752.6630859375
781,7752.6630859375
782,7752.6630859375
783,7752.6630859375
784,7752.6630859375
785,7752.6630859375
786,7752.6630859375
787,7752.6630859375
788,7752.6630859375
789,7752.6630859375
790,7752.6630859375
791,7752.6630859375
792,7752.6630859375
793,7752.6630859375
794,7752.6630859375
795,7752.6630859375
796,7752.6630859375
797,7752.6630859375
798,7752.6630859375
799,7752.6630859375
800,7752.6630859375
801,7752.6630859375
802,7752.6630859375
803,7752.6630859375
804,7752.6630859375
805,7752.6630859375
806,7752.6630859375
807,7752.6630859375
808,7752.6630859375
809,7752.6630859375
810,7752.6630859375
811,7752.6630859375
812,7752.6630859375
813,7752.6630859375
814,7752.6630859375
815,7752.6630859375
816,7752.6630859375
817,7752.6630859375
818,7752.6630859375
819,7752.6630859375
820,7752.6630859375
821,7752.6630859375
822,7752.6630859375
823,7752.6630859375
824,7752.6630859375
825,7752.6630859375
826,7752.6630859375
827,7752.6630859375
828,7752.6630859375
829,7752.6630859375
830,7752.6630859375
831,7752.6630859375
832,7752.6630859375
833,7752.6630859375
834,7752.6630859375
835,7752.6630859375
836,7752.6630859375
837,7752.6630859375
838,7752.6630859375
839,7752.6630859375
840,7752.6630859375
841,-107.865234375
842,7752.6630859375
843,7752.6630859375
844,7752.6630859375
845,7752.6630859375
846,7752.6630859375
847,7752.6630859375
848,7752.6630859375
849,7752.6630859375
850,7752.6630859375
851,7752.6630859375
852,7752.6630859375
853,7752.6630859375
854,7752.6630859375
855,7752.6630859375
856,7752.6630859375
857,7714.32958984375
858,7714.32958984375
859,7714.32958984375
860,7714.32958984375
861,7714.32958984375
862,7714.32958984375
863,7714.32958984375
864,7714.32958984375
865,7714.32958984375
866,7714.32958984375
867,7714.32958984375
868,7714.32958984375
869,7714.32958984375
870,7714.32958984375
871,7714.32958984375
872,7714.32958984375
873,7714.32958984375
874,7714.32958984375
875,7714.32958984375
876,7714.32958984375
877,7714.32958984375
878,7714.32958984375
879,7714.32958984375
880,7714.32958984375
881,7714.32958984375
882,7714.32958984375
883,7714.32958984375
884,7714.32958984375
885,7714.32958984375
886,7714.32958984375
887,7714.32958984375
888,7714.32958984375
889,7714.32958984375
890,7714.32958984375
891,7714.32958984375
892,7714.32958984375
893,7714.32958984375
894,7714.32958984375
895,7714.32958984375
896,7714.32958984375
897,7714.32958984375
898,7714.32958984375
899,7714.32958984375
900,7714.32958984375
901,7714.32958984375
902,7714.32958984375
903,7714.32958984375
904,7714.32958984375
905,7714.32958984375
906,7714.32958984375
907,7714.32958984375
908,7714.32958984375
909,7714.32958984375
910,7714.32958984375
911,7714.32958984375
912,7714.32958984375
913,7714.32958984375
914,7714.32958984375
915,7714.32958984375
916,7714.32958984375
917,7714.32958984375
918,7714.32958984375
919,7714.32958984375
920,7714.32958984375
921,7714.32958984375
922,7714.32958984375
923,7714.32958984375
924,7714.32958984375
925,7714.32958984375
926,7714.32958984375
927,7714.32958984375
928,7714.32958984375
929,7714.32958984375
930,7714.32958984375
931,7714.32958984375
932,7714.32958984375
933,7714.32958984375
934,7714.32958984375
935,7714.32958984375
936,7714.32958984375
937,7714.32958984375
938,7714.32958984375
939,7714.32958984375
940,7714.32958984375
941,7714.32958984375
942,7714.32958984375
943,7714.32958984375
944,7714.32958984375
945,7714.32958984375
946,7714.32958984375
947,7714.32958984375
948,7714.32958984375
949,7714.32958984375
950,7714.32958984375
951,7714.32958984375
952,7714.32958984375
953,7714.32958984375
954,7714.32958984375
955,7714.32958984375
956,7714.32958984375
957,7714.32958984375
958,7714.32958984375
959,7714.32958984375
960,7714.32958984375
961,7714.32958984375
962,7714.32958984375
963,7714.32958984375
964,7714.32958984375
965,7714.32958984375
966,7714.32958984375
967,7714.32958984375
968,7714.32958984375
969,7714.32958984375
970,7714.32958984375
971,7714.32958984375
972,7714.32958984375
973,7714.32958984375
974,7714.32958984375
975,7714.32958984375
976,7714.32958984375
977,7714.32958984375
978,7714.32958984375
979,7714.32958984375
980,7714.32958984375
981,7714.32958984375
982,7714.32958984375
983,7714.32958984375
984,7714.32958984375
985,7714.32958984375
986,7714.32958984375
987,7714.32958984375
988,7714.32958984375
989,7714.32958984375
990,7714.32958984375
991,7714.32958984375
992,7714.32958984375
993,7714.32958984375
994,7714.32958984375
995,7714.32958984375
996,7714.32958984375
997,7714.32958984375
998,7714.32958984375
999,7714.32958984375
1000,7714.32958984375
1001,7714.32958984375
1002,7714.32958984375
1003,7714.32958984375
1004,7714.32958984375
1005,7714.32958984375
1006,7714.32958984375
1007,7714.32958984375
1008,7714.32958984375
1009,7714.32958984375
1010,7714.32958984375
1011,7714.32958984375
1012,7714.32958984375
1013,7714.32958984375
1014,7714.32958984375
1015,7714.32958984375
1016,7714.32958984375
1017,7714.32958984375
1018,7714.32958984375
1019,7714.32958984375
1020,7714.32958984375
1021,7714.32958984375
1022,7714.32958984375
1023,7714.32958984375
1024,7714.32958984375
1025,7714.32958984375
1026,7714.32958984375
1027,7714.32958984375
1028,7714.32958984375
1029,7714.32958984375
1030,7714.32958984375
1031,7714.32958984375
1032,7714.32958984375
1033,7714.32958984375
1034,7714.32958984375
1035,7714.32958984375
1036,7714.32958984375
1037,7714.32958984375
1038,7714.32958984375
1039,7714.32958984375
1040,7714.32958984375
1041,7714.32958984375
1042,7714.32958984375
1043,7714.32958984375
1044,7714.32958984375
1045,7714.32958984375
1046,7714.32958984375
1047,7714.32958984375
1048,7714.32958984375
1049,7714.32958984375
1050,7714.32958984375
1051,7714.32958984375
1052,7714.32958984375
1053,7714.32958984375
1054,7714.32958984375
1055,7714.32958984375
1056,7714.32958984375
1057,7714.32958984375
1058,7714.32958984375
1059,7714.32958984375
1060,7714.32958984375
1061,7714.32958984375
1062,7714.32958984375
1063,7714.32958984375
1064,7714.32958984375
1065,7714.32958984375
1066,7714.32958984375
1067,7714.32958984375
1068,7714.32958984375
1069,7714.32958984375
1070,7714.32958984375
1071,7714.32958984375
1072,7714.32958984375
1073,7714.32958984375
1074,7714.32958984375
1075,7714.32958984375
1076,7714.32958984375
1077,7714.32958984375
1078,7714.32958984375
1079,7714.32958984375
1080,7714.32958984375
1081,7714.32958984375
1082,7714.32958984375
1083,7714.32958984375
1084,7714.32958984375
1085,7714.32958984375
1086,7714.32958984375
1087,7714.32958984375
1088,7714.32958984375
1089,7714.32958984375
1090,7714.32958984375
1091,7714.32958984375
1092,7714.32958984375
1093,7714.32958984375
1094,7714.32958984375
1095,7714.32958984375
1096,7714.32958984375
1097,7714.32958984375
1098,7714.32958984375
1099,7714.32958984375
1100,7714.32958984375
1101,7714.32958984375
1102,7714.32958984375
1103,7714.32958984375
1104,7714.32958984375
1105,7714.32958984375
1106,7714.32958984375
1107,7714.32958984375
1108,7714.32958984375
1109,7714.32958984375
1110,7714.32958984375
1111,7714.32958984375
1112,7714.32958984375
1113,7714.32958984375
1114,7714.32958984375
1115,7714.32958984375
1116,7714.32958984375
1117,7714.32958984375
1118,7714.32958984375
1119,7714.32958984375
1120,7714.32958984375
1121,7714.32958984375
1122,7714.32958984375
1123,7714.32958984375
1124,7714.32958984375
1125,7714.32958984375
1126,7714.32958984375
1127,7714.32958984375
1128,7714.32958984375
1129,7714.32958984375
1130,7714.32958984375
1131,7714.32958984375
1132,7714.32958984375
1133,7714.32958984375
1134,7714.32958984375
1135,7714.32958984375
1136,7714.32958984375
1137,7714.32958984375
1138,7714.32958984375
1139,7714.32958984375
1140,7714.32958984375
1141,7714.32958984375
1142,7714.32958984375
1143,7714.32958984375
1144,7714.32958984375
1145,7714.32958984375
1146,7714.32958984375
1147,7714.32958984375
1148,7714.32958984375
1149,7714.32958984375
1150,7714.32958984375
1151,7714.32958984375
1152,7714.32958984375
1153,7714.32958984375
1154,7714.32958984375
1155,7714.32958984375
1156,7714.32958984375
1157,7714.32958984375
1158,7714.32958984375
1159,7714.32958984375
1160,7714.32958984375
1161,7714.32958984375
1162,7714.32958984375
1163,7714.32958984375
1164,7714.32958984375
1165,7714.32958984375
1166,7714.32958984375
1167,7714.32958984375
1168,7714.32958984375
1169,7714.32958984375
1170,7714.32958984375
1171,7714.32958984375
1172,7714.32958984375
1173,7714.32958984375
1174,7714.32958984375
1175,7714.32958984375
1176,7714.32958984375
1177,7714.32958984375
1178,7714.32958984375
1179,7714.32958984375
1180,7714.32958984375
1181,7714.32958984375
1182,7714.32958984375
1183,7714.32958984375
1184,7714.32958984375
1185,7714.32958984375
1186,7714.32958984375
1187,7714.32958984375
1188,7714.32958984375
1189,7714.32958984375
1190,7714.32958984375
1191,7714.32958984375
1192,7714.32958984375
1193,7714.32958984375
1194,7714.32958984375
1195,7714.32958984375
1196,7714.32958984375
1197,7714.32958984375
1198,7714.32958984375
1199,7714.32958984375
1200,7714.32958984375
1201,7714.32958984375
1202,7714.32958984375
1203,7714.32958984375
1204,7714.32958984375
1205,7714.32958984375
1206,7714.32958984375
1207,7714.32958984375
1208,7714.32958984375
1209,7714.32958984375
1210,7714.32958984375
1211,7714.32958984375
1212,7714.32958984375
1213,7714.32958984375
1214,7714.32958984375
1215,7714.32958984375
1216,7714.32958984375
1217,7714.32958984375
1218,7714.32958984375
1219,7714.32958984375
1220,7714.32958984375
1221,7714.32958984375
1222,7714.32958984375
1223,7714.32958984375
1224,7714.32958984375
1225,7714.32958984375
1226,7714.32958984375
1227,7714.32958984375
1228,7714.32958984375
1229,7714.32958984375
1230,7714.32958984375
1231,7714.32958984375
1232,7714.32958984375
1233,7714.32958984375
1234,7714.32958984375
1235,7714.32958984375
1236,7714.32958984375
1237,7714.32958984375
1238,7714.32958984375
1239,7714.32958984375
1240,7714.32958984375
1241,7714.32958984375
1242,7714.32958984375
1243,7714.32958984375
1244,7714.32958984375
1245,7714.32958984375
1246,7714.32958984375
1247,7714.32958984375
1248,7714.32958984375
1249,7714.32958984375
1250,7714.32958984375
1251,7714.32958984375
1252,7714.32958984375
1253,7714.32958984375
1254,7714.32958984375
1255,7714.32958984375
1256,7714.32958984375
1257,7714.32958984375
1258,7714.32958984375
1259,7714.32958984375
1260,7714.32958984375
1261,7714.32958984375
1262,7714.32958984375
1263,7714.32958984375
1264,7714.32958984375
1265,7714.32958984375
1266,7714.32958984375
1267,7714.32958984375
1268,7714.32958984375
1269,7714.32958984375
1270,7714.32958984375
1271,7714.32958984375
1272,7714.32958984375
1273,7714.32958984375
1274,7714.32958984375
1275,7714.32958984375
1276,7714.32958984375
1277,7714.32958984375
1278,7714.32958984375
1279,7714.32958984375
1280,7714.32958984375
1281,7714.32958984375
1282,7714.32958984375
1283,7714.32958984375
1284,7714.32958984375
1285,7714.32958984375
1286,7714.32958984375
1287,7714.32958984375
1288,7714.32958984375
1289,7714.32958984375
1290,7714.32958984375
1291,7714.32958984375
1292,7714.32958984375
1293,7714.32958984375
1294,7714.32958984375
1295,7714.32958984375
1296,7714.32958984375
1297,7714.32958984375
1298,7714.32958984375
1299,7714.32958984375
1300,7714.32958984375
1301,7714.32958984375
1302,7714.32958984375
1303,7714.32958984375
1304,7714.32958984375
1305,7714.32958984375
1306,7714.32958984375
1307,7714.32958984375
1308,7714.32958984375
1309,7714.32958984375
1310,7714.32958984375
1311,7714.32958984375
1312,7714.32958984375
1313,7714.32958984375
1314,7714.32958984375
1315,7714.32958984375
1316,7714.32958984375
1317,7714.32958984375
1318,7714.32958984375
1319,7714.32958984375
1320,7714.32958984375
1321,7714.32958984375
1322,7714.32958984375
1323,7714.32958984375
1324,7714.32958984375
1325,7714.32958984375
1326,7714.32958984375
1327,7714.32958984375
1328,7714.32958984375
1329,7714.32958984375
1330,7714.32958984375
1331,7714.32958984375
1332,7714.32958984375
1333,7714.32958984375
1334,7714.32958984375
1335,7714.32958984375
1336,7714.32958984375
1337,7714.32958984375
1338,7714.32958984375
1339,7714.32958984375
1340,7714.32958984375
1341,7714.32958984375
1342,7714.32958984375
1343,7714.32958984375
1344,7714.32958984375
1345,7714.32958984375
1346,7714.32958984375
1347,7714.32958984375
1348,7714.32958984375
1349,7714.32958984375
1350,7714.32958984375
1351,7714.32958984375
1352,7714.32958984375
1353,7714.32958984375
1354,7714.32958984375
1355,7714.32958984375
1356,7714.32958984375
1357,7714.32958984375
1358,7714.32958984375
1359,7714.32958984375
1360,7714.32958984375
1361,7714.32958984375
1362,7714.32958984375
